CustomerID,Country,State,City,Lat Long,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,CLTV,Churn Reason,Cluster,Segment
4658-HCOHW,United States,California,Redwood Valley,"39.298065, -123.25211",Female,No,Yes,No,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.8,2110.15,Yes,1,3123,Competitor had better devices,1,At-Risk New
3440-JPSCL,United States,California,Sonoma,"38.25485, -122.461799",Female,No,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,547.65,Yes,1,3722,Competitor offered higher download speeds,1,At-Risk New
2889-FPWRM,United States,California,Mckinleyville,"40.965011, -124.015255",Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),117.8,8684.8,Yes,1,4432,Competitor offered higher download speeds,2,Loyal High-Value
6987-XQSJT,United States,California,Blue Lake,"40.94338, -123.831799",Female,Yes,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.5,4370.25,Yes,1,5684,Competitor offered higher download speeds,2,Loyal High-Value
4290-BSXUX,United States,California,Fields Landing,"40.726949, -124.217378",Male,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.65,251.75,Yes,1,5036,Competitor offered more data,0,Budget Customers
0325-XBFAC,United States,California,Hoopa,"41.163637, -123.704841",Male,No,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,740.3,Yes,1,5811,Competitor offered more data,0,Budget Customers
2462-XIIJB,United States,California,Miranda,"40.210895, -123.86",Male,No,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.5,452.7,Yes,1,2810,Competitor offered more data,1,At-Risk New
4760-XOHVN,United States,California,Myers Flat,"40.267158, -123.805913",Female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,Yes,1,2865,Competitor made better offer,1,At-Risk New
7817-BOQPW,United States,California,Rio Dell,"40.485849, -124.163234",Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,166.3,Yes,1,4320,Competitor made better offer,1,At-Risk New
1853-UDXBW,United States,California,Samoa,"40.809636, -124.189977",Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,70.0,Yes,1,2485,Price too high,1,At-Risk New
5458-CQJTA,United States,California,Smith River,"41.950683, -124.097094",Male,No,Yes,No,65,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.8,4820.15,Yes,1,5207,Product dissatisfaction,2,Loyal High-Value
5219-YIPTK,United States,California,Trinidad,"41.162295, -124.027381",Female,No,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,3409.6,Yes,1,3185,Service dissatisfaction,1,At-Risk New
3540-RZJYU,United States,California,Zenia,"40.170357, -123.417298",Female,No,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,86.2,1270.2,Yes,1,5829,Lack of self-service on Website,0,Budget Customers
2091-MJTFX,United States,California,Auburn,"38.99003, -121.114408",Female,No,Yes,Yes,30,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),51.2,1561.5,Yes,1,4568,Network reliability,0,Budget Customers
0883-EIBTI,United States,California,Clarksburg,"38.384648, -121.578701",Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,31.55,Yes,1,2484,Limited range of services,1,At-Risk New
0722-TROQR,United States,California,Davis,"38.508735, -121.678813",Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,321.75,Yes,1,2122,Lack of affordable download/upload speed,1,At-Risk New
7571-YXDAD,United States,California,Davis,"38.544002, -121.685559",Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.9,147.15,Yes,1,2078,Long distance charges,1,At-Risk New
3393-FMZPV,United States,California,Elverta,"38.734997, -121.463719",Female,No,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,2387.75,Yes,1,2195,Extra data charges,1,At-Risk New
6402-ZFPPI,United States,California,Fair Oaks,"38.652065, -121.25441",Female,Yes,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.8,2660.2,Yes,1,4969,Price too high,2,Loyal High-Value
7486-KSRVI,United States,California,Folsom,"38.672638, -121.147403",Male,No,No,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.0,4211.55,Yes,1,4760,Product dissatisfaction,2,Loyal High-Value
8443-WVPSS,United States,California,Galt,"38.274451, -121.259201",Male,No,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,990.9,Yes,1,4243,Service dissatisfaction,1,At-Risk New
3006-XIMLN,United States,California,Garden Valley,"38.852544, -120.837669",Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.2,193.8,Yes,1,5299,Lack of self-service on Website,0,Budget Customers
9965-YOKZB,United States,California,Grizzly Flats,"38.636102, -120.522149",Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.85,790.15,Yes,1,3723,Network reliability,1,At-Risk New
0504-HHAPI,United States,California,Guinda,"38.830739, -122.196202",Female,Yes,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),88.3,2467.75,Yes,1,2420,Don't know,1,At-Risk New
6305-YLBMM,United States,California,Hood,"38.375325, -121.507935",Male,No,No,No,69,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.05,7262.0,Yes,1,4254,Attitude of service provider,2,Loyal High-Value
3647-GMGDH,United States,California,Jackson,"38.336216, -120.76901",Male,No,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.7,1914.9,Yes,1,5615,Attitude of support person,0,Budget Customers
3791-LGQCY,United States,California,Loomis,"38.809175, -121.171375",Female,Yes,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.65,5688.05,Yes,1,4803,Attitude of support person,2,Loyal High-Value
8166-ZZTFS,United States,California,Roseville,"38.736685, -121.251984",Female,Yes,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.55,5265.1,Yes,1,4400,Attitude of support person,2,Loyal High-Value
2956-GGUCQ,United States,California,Pioneer,"38.546999, -120.271114",Male,Yes,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.85,1772.25,Yes,1,3079,Attitude of service provider,1,At-Risk New
6595-COKXZ,United States,California,Plymouth,"38.489273, -120.891614",Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.45,44.45,Yes,1,4879,Attitude of service provider,0,Budget Customers
0362-ZBZWJ,United States,California,Thornton,"38.157794, -121.520223",Male,No,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,3067.2,Yes,1,2455,Attitude of service provider,1,At-Risk New
4211-MMAZN,United States,California,Vacaville,"38.419088, -122.024568",Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,20.25,Yes,1,2959,Attitude of support person,1,At-Risk New
4274-OWWYO,United States,California,Walnut Grove,"38.240419, -121.587535",Male,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,1,5633,Deceased,0,Budget Customers
1541-ETJZO,United States,California,Wheatland,"39.043387, -121.409837",Male,No,No,No,1,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,62.05,62.05,Yes,1,2937,Moved,1,At-Risk New
4106-HADHQ,United States,California,Emigrant Gap,"39.23754, -120.720196",Male,No,Yes,No,39,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.0,3182.95,Yes,1,2704,Moved,1,At-Risk New
2369-UAPKZ,United States,California,Meadow Vista,"39.003358, -121.022539",Male,No,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,104.1,541.9,Yes,1,3131,Moved,1,At-Risk New
2778-OCLGR,United States,California,Soda Springs,"39.279068, -120.414275",Male,Yes,Yes,No,24,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.1,971.3,Yes,1,4591,Competitor had better devices,0,Budget Customers
0637-KVDLV,United States,California,Elk Grove,"38.35363, -121.44195",Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,162.45,Yes,1,5944,Don't know,0,Budget Customers
6633-MPWBS,United States,California,Woodland,"38.694081, -121.694431",Male,No,No,No,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.2,216.9,Yes,1,4336,Competitor offered more data,0,Budget Customers
8785-EPNCG,United States,California,Sacramento,"38.608405, -121.449942",Male,No,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.15,245.2,Yes,1,5671,Competitor made better offer,0,Budget Customers
5729-KLZAR,United States,California,Sacramento,"38.550722, -121.457314",Female,No,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.85,302.75,Yes,1,2961,Competitor had better devices,1,At-Risk New
1582-RAFML,United States,California,Sacramento,"38.625096, -121.383658",Male,No,No,No,1,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,60.1,60.1,Yes,1,5654,Competitor had better devices,0,Budget Customers
8740-CRYFY,United States,California,Sacramento,"38.475465, -121.443625",Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.95,78.95,Yes,1,2038,Competitor offered higher download speeds,1,At-Risk New
2962-XPMCQ,United States,California,Sacramento,"38.486938, -121.395805",Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.15,98.5,Yes,1,2699,Competitor offered higher download speeds,1,At-Risk New
1678-FYZOW,United States,California,Sacramento,"38.685069, -121.543709",Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.4,244.65,Yes,1,2448,Competitor offered higher download speeds,1,At-Risk New
8627-EHGIP,United States,California,Sacramento,"38.646096, -121.442433",Male,No,No,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,53.95,2375.4,Yes,1,3051,Competitor offered more data,1,At-Risk New
5480-TBGPH,United States,California,Sacramento,"38.687367, -121.34848",Female,No,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,2431.35,Yes,1,4811,Competitor offered more data,0,Budget Customers
8854-CCVSQ,United States,California,Browns Valley,"39.292334, -121.320597",Male,No,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.65,1451.9,Yes,1,3788,Competitor offered more data,1,At-Risk New
0511-JTEOY,United States,California,Canyon Dam,"40.171312, -121.120605",Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,Yes,1,5824,Competitor made better offer,0,Budget Customers
7067-KSAZT,United States,California,Chico,"39.681488, -121.83721",Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.25,6979.8,Yes,1,5965,Competitor made better offer,2,Loyal High-Value
6532-YLWSI,United States,California,Crescent Mills,"40.080342, -120.957805",Female,No,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.8,1021.8,Yes,1,4166,Price too high,0,Budget Customers
9300-AGZNL,United States,California,Elk Creek,"39.53222, -122.594879",Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,94.0,Yes,1,4176,Product dissatisfaction,1,At-Risk New
1112-CUNAO,United States,California,Grimes,"39.033058, -121.895718",Female,Yes,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.85,1424.95,Yes,1,2668,Service dissatisfaction,1,At-Risk New
5175-AOBHI,United States,California,Hamilton City,"39.732767, -122.042298",Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.0,193.6,Yes,1,5246,Lack of self-service on Website,0,Budget Customers
5174-RNGBH,United States,California,Live Oak,"39.258746, -121.77697",Female,No,No,No,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,66.25,620.55,Yes,1,5515,Network reliability,0,Budget Customers
7270-BDIOA,United States,California,Maxwell,"39.281194, -122.226568",Female,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.0,1993.8,Yes,1,4739,Limited range of services,0,Budget Customers
9565-JSNFM,United States,California,Meadow Valley,"39.937017, -121.058043",Male,No,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.45,2597.6,Yes,1,5437,Lack of affordable download/upload speed,0,Budget Customers
0607-DAAHE,United States,California,Olivehurst,"39.082568, -121.55325",Male,No,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1052.35,Yes,1,6265,Long distance charges,0,Budget Customers
9732-KPKBW,United States,California,Oroville,"39.473896, -121.415927",Male,No,No,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.95,53.95,Yes,1,2771,Extra data charges,1,At-Risk New
3389-YGYAI,United States,California,Princeton,"39.424957, -122.039307",Female,Yes,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,829.55,Yes,1,5546,Price too high,0,Budget Customers
9560-ARGQJ,United States,California,Quincy,"39.971228, -121.041166",Female,No,No,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.0,1312.15,Yes,1,2335,Product dissatisfaction,1,At-Risk New
5134-IKDAY,United States,California,Twain,"40.022184, -121.062384",Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,Yes,1,2123,Service dissatisfaction,1,At-Risk New
3070-DVEYC,United States,California,Williams,"39.117537, -122.284654",Male,Yes,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,73.75,545.15,Yes,1,5638,Lack of self-service on Website,0,Budget Customers
5707-ORNDZ,United States,California,Yuba City,"39.075694, -121.70606",Male,Yes,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.55,494.05,Yes,1,4656,Network reliability,0,Budget Customers
8696-JKZNU,United States,California,Anderson,"40.448632, -122.306657",Female,Yes,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,2841.55,Yes,1,5859,Don't know,0,Budget Customers
5380-AFSSK,United States,California,Bella Vista,"40.722733, -122.109666",Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.9,486.85,Yes,1,5435,Don't know,0,Budget Customers
2055-PDADH,United States,California,Big Bend,"41.096569, -121.879082",Female,Yes,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.4,204.7,Yes,1,2491,Don't know,1,At-Risk New
8714-EUHJO,United States,California,Castella,"41.121108, -122.336613",Female,No,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.15,2995.45,Yes,1,5219,Poor expertise of online support,2,Loyal High-Value
3721-CNEYS,United States,California,Douglas City,"40.586588, -122.903677",Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.95,137.95,Yes,1,5390,Poor expertise of phone support,0,Budget Customers
2568-OIADY,United States,California,Fort Jones,"41.5837, -122.935922",Female,No,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,3762.0,Yes,1,4233,Competitor had better devices,2,Loyal High-Value
1193-RTSLK,United States,California,Happy Camp,"41.831901, -123.487478",Female,No,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.9,3233.6,Yes,1,2157,Competitor offered higher download speeds,1,At-Risk New
2302-ANTDP,United States,California,Hat Creek,"40.789799, -121.474529",Female,Yes,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.45,5438.9,Yes,1,5915,Competitor offered more data,2,Loyal High-Value
5923-GXUOC,United States,California,Hayfork,"40.547857, -123.187265",Male,No,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,1081.45,Yes,1,5035,Competitor made better offer,0,Budget Customers
5233-GEEAX,United States,California,Lewiston,"40.704293, -122.803899",Male,Yes,No,No,8,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.4,221.9,Yes,1,5971,Competitor had better devices,0,Budget Customers
4432-ADRLB,United States,California,Montague,"41.759864, -122.379175",Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.65,74.9,Yes,1,4655,Competitor had better devices,0,Budget Customers
8993-PHFWD,United States,California,Old Station,"40.656287, -121.428965",Female,No,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,58.9,Yes,1,2088,Competitor offered higher download speeds,1,At-Risk New
1565-RHDJD,United States,California,Palo Cedro,"40.582399, -122.195512",Female,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),84.05,333.55,Yes,1,5552,Competitor offered higher download speeds,0,Budget Customers
7137-RYLPP,United States,California,Paskenta,"39.884395, -122.587513",Male,Yes,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,3171.15,Yes,1,4712,Competitor offered higher download speeds,2,Loyal High-Value
3765-JXVKY,United States,California,Paynes Creek,"40.343213, -121.815412",Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,1,4692,Competitor offered more data,0,Budget Customers
7330-WZLNC,United States,California,Red Bluff,"40.186772, -122.388361",Female,No,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.8,455.5,Yes,1,5090,Competitor offered more data,0,Budget Customers
3957-LXOLK,United States,California,Shingletown,"40.497441, -121.827524",Female,Yes,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,3152.5,Yes,1,5030,Competitor offered more data,2,Loyal High-Value
